Health_Center_ID,Disease_Name,month,hist_disease_p_avg
83,Eye Problems,11,1.6551724137931034
83,Eye Problems,12,1.5740740740740742
83,Fever,1,1.5185185185185186
83,Fever,2,2.5454545454545454
83,Fever,3,1.8333333333333333
83,Fever,4,1.7647058823529411
83,Fever,5,1.9242424242424243
83,Fever,6,10.622222222222222
83,Fever,7,14.0
83,Fever,8,13.35483870967742
83,Fever,9,11.555555555555555
83,Fever,10,2.074074074074074
83,Fever,11,1.7118644067796611
83,Fever,12,1.54
83,Hypertension,1,1.3243243243243243
83,Hypertension,2,1.8
83,Hypertension,3,1.394736842105263
83,Hypertension,4,1.4186046511627908
83,Hypertension,5,1.4210526315789473
83,Hypertension,6,1.5384615384615385
83,Hypertension,7,1.4545454545454546
83,Hypertension,8,1.75
83,Hypertension,9,1.6595744680851063
83,Hypertension,10,1.5166666666666666
83,Hypertension,11,1.2258064516129032
83,Hypertension,12,1.105263157894737
83,Joint Pain,1,1.3584905660377358
83,Joint Pain,2,2.1710526315789473
83,Joint Pain,3,1.7462686567164178
83,Joint Pain,4,1.9692307692307693
83,Joint Pain,5,1.6764705882352942
83,Joint Pain,6,2.23943661971831
83,Joint Pain,7,2.5285714285714285
83,Joint Pain,8,2.25
83,Joint Pain,9,1.9154929577464788
83,Joint Pain,10,2.1971830985915495
83,Joint Pain,11,1.54
83,Joint Pain,12,1.4603174603174602
83,Other,1,1.58
83,Other,2,2.0
83,Other,3,1.588235294117647
83,Other,4,1.8666666666666667
83,Other,5,1.8823529411764706
83,Other,6,2.1216216216216215
83,Other,7,2.44
83,Other,8,2.05
83,Other,9,2.1710526315789473
83,Other,10,2.088607594936709
83,Other,11,1.5660377358490567
83,Other,12,1.6166666666666667
83,Respiratory Issues,1,7.311827956989247
83,Respiratory Issues,2,2.196969696969697
83,Respiratory Issues,3,1.7611940298507462
83,Respiratory Issues,4,1.7571428571428571
83,Respiratory Issues,5,1.8235294117647058
83,Respiratory Issues,6,2.235294117647059
83,Respiratory Issues,7,2.275
83,Respiratory Issues,8,2.3461538461538463
83,Respiratory Issues,9,1.8507462686567164
83,Respiratory Issues,10,2.2
83,Respiratory Issues,11,8.247191011235955
83,Respiratory Issues,12,7.903225806451613
83,Skin Problems,1,1.6610169491525424
83,Skin Problems,2,1.9866666666666666
83,Skin Problems,3,1.8142857142857143
83,Skin Problems,4,1.9420289855072463
83,Skin Problems,5,1.706896551724138
83,Skin Problems,6,1.9594594594594594
83,Skin Problems,7,2.0526315789473686
83,Skin Problems,8,2.411764705882353
83,Skin Problems,9,2.0821917808219177
83,Skin Problems,10,2.2
83,Skin Problems,11,1.6181818181818182
83,Skin Problems,12,1.5636363636363637
83,Stomach Issues,1,1.7777777777777777
83,Stomach Issues,2,2.076923076923077
83,Stomach Issues,3,5.516129032258065
83,Stomach Issues,4,6.079545454545454
83,Stomach Issues,5,5.344086021505376
83,Stomach Issues,6,4.123595505617978
83,Stomach Issues,7,4.887640449438202
83,Stomach Issues,8,4.461538461538462
83,Stomach Issues,9,4.292134831460674
83,Stomach Issues,10,2.1447368421052633
83,Stomach Issues,11,1.5849056603773586
83,Stomach Issues,12,1.4385964912280702
84,Cold/Cough,1,23.043010752688172
84,Cold/Cough,2,4.785714285714286
84,Cold/Cough,3,3.7142857142857144
84,Cold/Cough,4,3.9770114942528734
84,Cold/Cough,5,3.7111111111111112
84,Cold/Cough,6,5.146067415730337
84,Cold/Cough,7,5.033707865168539
84,Cold/Cough,8,5.315217391304348
84,Cold/Cough,9,5.4
84,Cold/Cough,10,5.279569892473118
84,Cold/Cough,11,21.61111111111111
84,Cold/Cough,12,23.516129032258064
84,Diabetes,1,1.8714285714285714
84,Diabetes,2,2.5454545454545454
84,Diabetes,3,2.4305555555555554
84,Diabetes,4,2.2739726027397262
84,Diabetes,5,2.197530864197531
84,Diabetes,6,2.740740740740741
84,Diabetes,7,2.883720930232558
84,Diabetes,8,2.6551724137931036
84,Diabetes,9,2.892857142857143
84,Diabetes,10,3.1927710843373496
84,Diabetes,11,1.7142857142857142
84,Diabetes,12,1.8142857142857143
84,Eye Problems,1,2.7954545454545454
84,Eye Problems,2,5.235294117647059
84,Eye Problems,3,3.7111111111111112
84,Eye Problems,4,4.112359550561798
84,Eye Problems,5,3.7717391304347827
84,Eye Problems,6,4.885057471264368
84,Eye Problems,7,5.322222222222222
84,Eye Problems,8,5.304347826086956
84,Eye Problems,9,4.977777777777778
84,Eye Problems,10,5.318681318681318
84,Eye Problems,11,3.1463414634146343
84,Eye Problems,12,3.011627906976744
84,Fever,1,2.8295454545454546
84,Fever,2,4.894117647058824
84,Fever,3,3.891304347826087
84,Fever,4,3.8764044943820224
84,Fever,5,3.966666666666667
84,Fever,6,30.211111111111112
84,Fever,7,38.369565217391305
84,Fever,8,37.16129032258065
84,Fever,9,32.51111111111111
84,Fever,10,5.619565217391305
84,Fever,11,3.2531645569620253
84,Fever,12,2.896551724137931
84,Hypertension,1,1.837837837837838
84,Hypertension,2,2.8875
84,Hypertension,3,2.2666666666666666
84,Hypertension,4,2.3066666666666666
84,Hypertension,5,2.225
84,Hypertension,6,3.073170731707317
84,Hypertension,7,2.9310344827586206
84,Hypertension,8,2.8292682926829267
84,Hypertension,9,2.488095238095238
84,Hypertension,10,2.9411764705882355
84,Hypertension,11,1.6818181818181819
84,Hypertension,12,1.7164179104477613
84,Joint Pain,1,3.528735632183908
84,Joint Pain,2,5.25
84,Joint Pain,3,3.6555555555555554
84,Joint Pain,4,3.8275862068965516
84,Joint Pain,5,4.065934065934066
84,Joint Pain,6,5.413793103448276
84,Joint Pain,7,5.684782608695652
84,Joint Pain,8,5.387096774193548
84,Joint Pain,9,5.363636363636363
84,Joint Pain,10,5.516483516483516
84,Joint Pain,11,3.0595238095238093
84,Joint Pain,12,2.9310344827586206
84,Other,1,2.977777777777778
84,Other,2,4.940476190476191
84,Other,3,3.6741573033707864
84,Other,4,3.9655172413793105
84,Other,5,4.054945054945055
84,Other,6,4.766666666666667
84,Other,7,5.222222222222222
84,Other,8,4.760869565217392
84,Other,9,5.033707865168539
84,Other,10,5.21978021978022
84,Other,11,3.1204819277108435
84,Other,12,2.8295454545454546
84,Respiratory Issues,1,22.268817204301076
84,Respiratory Issues,2,5.2592592592592595
84,Respiratory Issues,3,3.5681818181818183
84,Respiratory Issues,4,4.0
84,Respiratory Issues,5,4.056818181818182
84,Respiratory Issues,6,5.170454545454546
84,Respiratory Issues,7,5.426966292134831
84,Respiratory Issues,8,5.076923076923077
84,Respiratory Issues,9,4.761363636363637
84,Respiratory Issues,10,5.043478260869565
84,Respiratory Issues,11,21.988888888888887
84,Respiratory Issues,12,23.774193548387096
84,Skin Problems,1,3.0813953488372094
84,Skin Problems,2,5.392857142857143
84,Skin Problems,3,3.842696629213483
84,Skin Problems,4,3.8372093023255816
84,Skin Problems,5,3.827956989247312
84,Skin Problems,6,4.788888888888889
84,Skin Problems,7,5.455555555555556
84,Skin Problems,8,5.555555555555555
84,Skin Problems,9,4.896551724137931
84,Skin Problems,10,5.193548387096774
84,Skin Problems,11,3.0919540229885056
84,Skin Problems,12,2.891566265060241
84,Stomach Issues,1,3.1744186046511627
84,Stomach Issues,2,5.094117647058823
84,Stomach Issues,3,15.870967741935484
84,Stomach Issues,4,17.22222222222222
84,Stomach Issues,5,16.913978494623656
84,Stomach Issues,6,12.133333333333333
84,Stomach Issues,7,14.195652173913043
84,Stomach Issues,8,12.655913978494624
84,Stomach Issues,9,13.166666666666666
84,Stomach Issues,10,5.32258064516129
84,Stomach Issues,11,2.9166666666666665
84,Stomach Issues,12,3.0
85,Cold/Cough,1,7.483870967741935
85,Cold/Cough,2,2.2058823529411766
85,Cold/Cough,3,1.703125
85,Cold/Cough,4,1.6923076923076923
85,Cold/Cough,5,1.9189189189189189
85,Cold/Cough,6,2.028169014084507
85,Cold/Cough,7,2.180722891566265
85,Cold/Cough,8,2.2
85,Cold/Cough,9,2.1923076923076925
85,Cold/Cough,10,2.25974025974026
85,Cold/Cough,11,7.511111111111111
85,Cold/Cough,12,7.956989247311828
85,Diabetes,1,1.2058823529411764
85,Diabetes,2,1.4146341463414633
85,Diabetes,3,1.4210526315789473
85,Diabetes,4,1.4528301886792452
85,Diabetes,5,1.488888888888889
85,Diabetes,6,1.5925925925925926
85,Diabetes,7,1.5166666666666666
85,Diabetes,8,1.5208333333333333
85,Diabetes,9,1.5932203389830508
85,Diabetes,10,1.490566037735849
85,Diabetes,11,1.3214285714285714
85,Diabetes,12,1.4285714285714286
85,Eye Problems,1,1.5789473684210527
85,Eye Problems,2,2.3142857142857145
85,Eye Problems,3,1.7580645161290323
85,Eye Problems,4,1.84375
85,Eye Problems,5,1.7777777777777777
85,Eye Problems,6,2.0704225352112675
85,Eye Problems,7,2.1733333333333333
85,Eye Problems,8,2.1298701298701297
85,Eye Problems,9,2.324324324324324
85,Eye Problems,10,2.1666666666666665
85,Eye Problems,11,1.85
85,Eye Problems,12,1.3620689655172413
85,Fever,1,1.5573770491803278
85,Fever,2,2.1267605633802815
85,Fever,3,1.6619718309859155
85,Fever,4,1.8548387096774193
85,Fever,5,1.828125
85,Fever,6,10.122222222222222
85,Fever,7,13.858695652173912
85,Fever,8,12.236559139784946
85,Fever,9,11.344444444444445
85,Fever,10,2.3950617283950617
85,Fever,11,1.66
85,Fever,12,1.4193548387096775
85,Hypertension,1,1.2142857142857142
85,Hypertension,2,1.5217391304347827
85,Hypertension,3,1.2894736842105263
85,Hypertension,4,1.3555555555555556
85,Hypertension,5,1.3333333333333333
85,Hypertension,6,1.4038461538461537
85,Hypertension,7,1.4807692307692308
85,Hypertension,8,1.7045454545454546
85,Hypertension,9,1.490909090909091
85,Hypertension,10,1.3461538461538463
85,Hypertension,11,1.2571428571428571
85,Hypertension,12,1.1904761904761905
85,Joint Pain,1,1.7719298245614035
85,Joint Pain,2,2.2686567164179103
85,Joint Pain,3,1.7972972972972974
85,Joint Pain,4,1.7692307692307692
85,Joint Pain,5,1.8461538461538463
85,Joint Pain,6,2.111111111111111
85,Joint Pain,7,2.3333333333333335
85,Joint Pain,8,1.9863013698630136
85,Joint Pain,9,2.23943661971831
85,Joint Pain,10,2.22972972972973
85,Joint Pain,11,1.7115384615384615
85,Joint Pain,12,1.6
85,Other,1,1.4727272727272727
85,Other,2,2.1549295774647885
85,Other,3,1.7894736842105263
85,Other,4,1.9701492537313432
85,Other,5,1.7971014492753623
85,Other,6,2.0135135135135136
85,Other,7,2.5584415584415585
85,Other,8,2.2948717948717947
85,Other,9,2.4324324324324325
85,Other,10,2.2
85,Other,11,1.4150943396226414
85,Other,12,1.3725490196078431
85,Respiratory Issues,1,7.580645161290323
85,Respiratory Issues,2,2.1194029850746268
85,Respiratory Issues,3,1.7571428571428571
85,Respiratory Issues,4,1.8615384615384616
85,Respiratory Issues,5,1.8970588235294117
85,Respiratory Issues,6,1.9393939393939394
85,Respiratory Issues,7,2.289473684210526
85,Respiratory Issues,8,2.0555555555555554
85,Respiratory Issues,9,2.289855072463768
85,Respiratory Issues,10,2.2435897435897436
85,Respiratory Issues,11,7.288888888888889
85,Respiratory Issues,12,7.591397849462366
85,Skin Problems,1,1.4181818181818182
85,Skin Problems,2,1.945945945945946
85,Skin Problems,3,1.9701492537313432
85,Skin Problems,4,2.0
85,Skin Problems,5,1.7702702702702702
85,Skin Problems,6,1.9870129870129871
85,Skin Problems,7,2.3766233766233764
85,Skin Problems,8,2.3289473684210527
85,Skin Problems,9,2.507042253521127
85,Skin Problems,10,2.338235294117647
85,Skin Problems,11,1.4
85,Skin Problems,12,1.6612903225806452
85,Stomach Issues,1,1.6290322580645162
85,Stomach Issues,2,2.267605633802817
85,Stomach Issues,3,5.945652173913044
85,Stomach Issues,4,5.966292134831461
85,Stomach Issues,5,5.376344086021505
85,Stomach Issues,6,4.49438202247191
85,Stomach Issues,7,4.826086956521739
85,Stomach Issues,8,4.681318681318682
85,Stomach Issues,9,4.670454545454546
85,Stomach Issues,10,2.208955223880597
85,Stomach Issues,11,1.6727272727272726
85,Stomach Issues,12,1.5087719298245614
86,Cold/Cough,1,7.591397849462366
86,Cold/Cough,2,2.1470588235294117
86,Cold/Cough,3,1.8507462686567164
86,Cold/Cough,4,1.6911764705882353
86,Cold/Cough,5,2.015873015873016
86,Cold/Cough,6,2.3768115942028984
86,Cold/Cough,7,2.3098591549295775
86,Cold/Cough,8,2.2837837837837838
86,Cold/Cough,9,2.1710526315789473
86,Cold/Cough,10,2.2650602409638556
86,Cold/Cough,11,7.888888888888889
86,Cold/Cough,12,7.989247311827957
86,Diabetes,1,1.3823529411764706
86,Diabetes,2,1.5348837209302326
86,Diabetes,3,1.425531914893617
86,Diabetes,4,1.2653061224489797
86,Diabetes,5,1.4130434782608696
86,Diabetes,6,1.4423076923076923
86,Diabetes,7,1.4406779661016949
86,Diabetes,8,1.5
86,Diabetes,9,1.42
86,Diabetes,10,1.5636363636363637
86,Diabetes,11,1.2941176470588236
86,Diabetes,12,1.3333333333333333
86,Eye Problems,1,1.6727272727272726
86,Eye Problems,2,2.3174603174603177
86,Eye Problems,3,1.912280701754386
86,Eye Problems,4,1.619047619047619
86,Eye Problems,5,1.6666666666666667
86,Eye Problems,6,2.4743589743589745
86,Eye Problems,7,2.2804878048780486
86,Eye Problems,8,2.0714285714285716
86,Eye Problems,9,2.2162162162162162
86,Eye Problems,10,2.4146341463414633
86,Eye Problems,11,1.5178571428571428
86,Eye Problems,12,1.2881355932203389
86,Fever,1,1.6458333333333333
86,Fever,2,2.0704225352112675
86,Fever,3,1.7313432835820894
86,Fever,4,1.7538461538461538
86,Fever,5,1.7605633802816902
86,Fever,6,11.0
86,Fever,7,13.41304347826087
86,Fever,8,13.78494623655914
86,Fever,9,11.955056179775282
86,Fever,10,2.2409638554216866
86,Fever,11,1.7017543859649122
86,Fever,12,1.4489795918367347
86,Hypertension,1,1.3548387096774193
86,Hypertension,2,1.3695652173913044
86,Hypertension,3,1.2857142857142858
86,Hypertension,4,1.3555555555555556
86,Hypertension,5,1.4772727272727273
86,Hypertension,6,1.6
86,Hypertension,7,1.6363636363636365
86,Hypertension,8,1.528301886792453
86,Hypertension,9,1.3934426229508197
86,Hypertension,10,1.4893617021276595
86,Hypertension,11,1.2571428571428571
86,Hypertension,12,1.25
86,Joint Pain,1,1.4259259259259258
86,Joint Pain,2,2.1805555555555554
86,Joint Pain,3,1.7794117647058822
86,Joint Pain,4,1.9672131147540983
86,Joint Pain,5,1.7285714285714286
86,Joint Pain,6,2.26027397260274
86,Joint Pain,7,2.103896103896104
86,Joint Pain,8,2.2409638554216866
86,Joint Pain,9,2.026315789473684
86,Joint Pain,10,2.155844155844156
86,Joint Pain,11,1.6808510638297873
86,Joint Pain,12,1.510204081632653
86,Other,1,1.3137254901960784
86,Other,2,2.242424242424242
86,Other,3,1.9375
86,Other,4,1.6875
86,Other,5,1.9411764705882353
86,Other,6,2.1315789473684212
86,Other,7,2.2125
86,Other,8,2.275
86,Other,9,1.9210526315789473
86,Other,10,2.1923076923076925
86,Other,11,1.6101694915254237
86,Other,12,1.4259259259259258
86,Respiratory Issues,1,7.695652173913044
86,Respiratory Issues,2,2.3333333333333335
86,Respiratory Issues,3,1.8115942028985508
86,Respiratory Issues,4,1.8412698412698412
86,Respiratory Issues,5,1.6101694915254237
86,Respiratory Issues,6,1.9701492537313432
86,Respiratory Issues,7,2.460526315789474
86,Respiratory Issues,8,2.4675324675324677
86,Respiratory Issues,9,2.4805194805194803
86,Respiratory Issues,10,2.4155844155844157
86,Respiratory Issues,11,7.340909090909091
86,Respiratory Issues,12,7.655913978494624
86,Skin Problems,1,1.6428571428571428
86,Skin Problems,2,2.1948051948051948
86,Skin Problems,3,1.8636363636363635
86,Skin Problems,4,1.9411764705882353
86,Skin Problems,5,1.9047619047619047
86,Skin Problems,6,1.9189189189189189
86,Skin Problems,7,2.1538461538461537
86,Skin Problems,8,2.2837837837837838
86,Skin Problems,9,2.347826086956522
86,Skin Problems,10,2.1818181818181817
86,Skin Problems,11,1.6724137931034482
86,Skin Problems,12,1.5510204081632653
86,Stomach Issues,1,1.5625
86,Stomach Issues,2,2.1159420289855073
86,Stomach Issues,3,5.858695652173913
86,Stomach Issues,4,5.764044943820225
86,Stomach Issues,5,6.130434782608695
86,Stomach Issues,6,3.9886363636363638
86,Stomach Issues,7,4.415730337078652
86,Stomach Issues,8,4.967391304347826
86,Stomach Issues,9,4.4772727272727275
86,Stomach Issues,10,2.1728395061728394
86,Stomach Issues,11,1.6140350877192982
86,Stomach Issues,12,1.4666666666666666
87,Cold/Cough,1,22.365591397849464
87,Cold/Cough,2,5.166666666666667
87,Cold/Cough,3,4.033333333333333
87,Cold/Cough,4,4.146067415730337
87,Cold/Cough,5,3.5934065934065935
87,Cold/Cough,6,5.067415730337078
87,Cold/Cough,7,5.532608695652174
87,Cold/Cough,8,5.426966292134831
87,Cold/Cough,9,5.2988505747126435
87,Cold/Cough,10,5.43956043956044
87,Cold/Cough,11,22.8
87,Cold/Cough,12,22.172043010752688
87,Diabetes,1,1.8717948717948718
87,Diabetes,2,2.972972972972973
87,Diabetes,3,2.1973684210526314
87,Diabetes,4,2.223684210526316
87,Diabetes,5,2.189873417721519
87,Diabetes,6,3.0804597701149423
87,Diabetes,7,2.710843373493976
87,Diabetes,8,3.152941176470588
87,Diabetes,9,2.630952380952381
87,Diabetes,10,3.0898876404494384
87,Diabetes,11,2.0701754385964914
87,Diabetes,12,1.8181818181818181
87,Eye Problems,1,3.152941176470588
87,Eye Problems,2,5.5476190476190474
87,Eye Problems,3,3.8555555555555556
87,Eye Problems,4,4.068965517241379
87,Eye Problems,5,3.802197802197802
87,Eye Problems,6,5.348314606741573
87,Eye Problems,7,5.0
87,Eye Problems,8,5.311111111111111
87,Eye Problems,9,5.080459770114943
87,Eye Problems,10,5.538461538461538
87,Eye Problems,11,2.949367088607595
87,Eye Problems,12,2.9176470588235293
87,Fever,1,3.127906976744186
87,Fever,2,4.823529411764706
87,Fever,3,3.989247311827957
87,Fever,4,3.9655172413793105
87,Fever,5,4.258426966292135
87,Fever,6,30.11111111111111
87,Fever,7,40.17391304347826
87,Fever,8,35.064516129032256
87,Fever,9,32.13333333333333
87,Fever,10,5.065934065934066
87,Fever,11,2.841463414634146
87,Fever,12,2.6704545454545454
87,Hypertension,1,1.8571428571428572
87,Hypertension,2,2.72
87,Hypertension,3,2.216867469879518
87,Hypertension,4,2.1944444444444446
87,Hypertension,5,2.2987012987012987
87,Hypertension,6,2.5060240963855422
87,Hypertension,7,3.211764705882353
87,Hypertension,8,2.925
87,Hypertension,9,2.7974683544303796
87,Hypertension,10,2.9885057471264367
87,Hypertension,11,1.6923076923076923
87,Hypertension,12,1.9824561403508771
87,Joint Pain,1,2.8068181818181817
87,Joint Pain,2,5.226190476190476
87,Joint Pain,3,3.9444444444444446
87,Joint Pain,4,3.977272727272727
87,Joint Pain,5,3.7701149425287355
87,Joint Pain,6,4.966666666666667
87,Joint Pain,7,5.673913043478261
87,Joint Pain,8,5.580645161290323
87,Joint Pain,9,5.466666666666667
87,Joint Pain,10,5.217391304347826
87,Joint Pain,11,2.8764044943820224
87,Joint Pain,12,2.5813953488372094
87,Other,1,3.116279069767442
87,Other,2,5.214285714285714
87,Other,3,3.8764044943820224
87,Other,4,3.932584269662921
87,Other,5,3.8555555555555556
87,Other,6,5.202247191011236
87,Other,7,5.0989010989010985
87,Other,8,5.606741573033708
87,Other,9,5.411111111111111
87,Other,10,5.395604395604396
87,Other,11,2.8452380952380953
87,Other,12,3.090909090909091
87,Respiratory Issues,1,23.021505376344088
87,Respiratory Issues,2,5.117647058823529
87,Respiratory Issues,3,3.868131868131868
87,Respiratory Issues,4,3.852272727272727
87,Respiratory Issues,5,3.808988764044944
87,Respiratory Issues,6,5.125
87,Respiratory Issues,7,5.4945054945054945
87,Respiratory Issues,8,4.868131868131868
87,Respiratory Issues,9,5.295454545454546
87,Respiratory Issues,10,5.576086956521739
87,Respiratory Issues,11,23.177777777777777
87,Respiratory Issues,12,21.967741935483872
87,Skin Problems,1,3.2674418604651163
87,Skin Problems,2,5.352941176470588
87,Skin Problems,3,3.7555555555555555
87,Skin Problems,4,3.840909090909091
87,Skin Problems,5,3.989010989010989
87,Skin Problems,6,5.681818181818182
87,Skin Problems,7,5.478260869565218
87,Skin Problems,8,5.10752688172043
87,Skin Problems,9,5.166666666666667
87,Skin Problems,10,5.369565217391305
87,Skin Problems,11,2.9529411764705884
87,Skin Problems,12,3.011764705882353
87,Stomach Issues,1,3.160919540229885
87,Stomach Issues,2,5.235294117647059
87,Stomach Issues,3,17.27956989247312
87,Stomach Issues,4,17.822222222222223
87,Stomach Issues,5,16.978494623655912
87,Stomach Issues,6,12.577777777777778
87,Stomach Issues,7,12.91304347826087
87,Stomach Issues,8,12.903225806451612
87,Stomach Issues,9,12.911111111111111
87,Stomach Issues,10,5.161290322580645
87,Stomach Issues,11,3.0
87,Stomach Issues,12,2.9186046511627906
88,Cold/Cough,1,8.258064516129032
88,Cold/Cough,2,2.3714285714285714
88,Cold/Cough,3,1.6231884057971016
88,Cold/Cough,4,2.0
88,Cold/Cough,5,1.7313432835820894
88,Cold/Cough,6,2.0
88,Cold/Cough,7,2.3333333333333335
88,Cold/Cough,8,2.4935064935064934
88,Cold/Cough,9,2.420289855072464
88,Cold/Cough,10,2.1944444444444446
88,Cold/Cough,11,7.2444444444444445
88,Cold/Cough,12,7.978494623655914
88,Diabetes,1,1.3529411764705883
88,Diabetes,2,1.3859649122807018
88,Diabetes,3,1.3958333333333333
88,Diabetes,4,1.3414634146341464
88,Diabetes,5,1.4375
88,Diabetes,6,1.5192307692307692
88,Diabetes,7,1.6065573770491803
88,Diabetes,8,1.4736842105263157
88,Diabetes,9,1.5517241379310345
88,Diabetes,10,1.411764705882353
88,Diabetes,11,1.375
88,Diabetes,12,1.2058823529411764
88,Eye Problems,1,1.5862068965517242
88,Eye Problems,2,2.2753623188405796
88,Eye Problems,3,1.803030303030303
88,Eye Problems,4,1.6119402985074627
88,Eye Problems,5,1.8857142857142857
88,Eye Problems,6,2.275
88,Eye Problems,7,2.25974025974026
88,Eye Problems,8,2.2535211267605635
88,Eye Problems,9,2.3472222222222223
88,Eye Problems,10,1.9565217391304348
88,Eye Problems,11,1.5185185185185186
88,Eye Problems,12,1.631578947368421
88,Fever,1,1.4745762711864407
88,Fever,2,2.1044776119402986
88,Fever,3,1.8169014084507042
88,Fever,4,1.6666666666666667
88,Fever,5,1.9444444444444444
88,Fever,6,10.422222222222222
88,Fever,7,13.108695652173912
88,Fever,8,13.641304347826088
88,Fever,9,11.5
88,Fever,10,2.4025974025974026
88,Fever,11,1.75
88,Fever,12,1.4444444444444444
88,Hypertension,1,1.3125
88,Hypertension,2,1.4444444444444444
88,Hypertension,3,1.3157894736842106
88,Hypertension,4,1.3783783783783783
88,Hypertension,5,1.6046511627906976
88,Hypertension,6,1.7551020408163265
88,Hypertension,7,1.5185185185185186
88,Hypertension,8,1.553191489361702
88,Hypertension,9,1.6938775510204083
88,Hypertension,10,1.3478260869565217
88,Hypertension,11,1.3666666666666667
88,Hypertension,12,1.2941176470588236
88,Joint Pain,1,1.6851851851851851
88,Joint Pain,2,2.2285714285714286
88,Joint Pain,3,1.6176470588235294
88,Joint Pain,4,1.8833333333333333
88,Joint Pain,5,1.7272727272727273
88,Joint Pain,6,2.25
88,Joint Pain,7,2.2739726027397262
88,Joint Pain,8,2.1875
88,Joint Pain,9,2.36231884057971
88,Joint Pain,10,2.2823529411764705
88,Joint Pain,11,1.6326530612244898
88,Joint Pain,12,1.537037037037037
88,Other,1,1.6724137931034482
88,Other,2,2.25
88,Other,3,1.639344262295082
88,Other,4,1.8412698412698412
88,Other,5,1.8611111111111112
88,Other,6,2.0972222222222223
88,Other,7,2.3552631578947367
88,Other,8,2.4074074074074074
88,Other,9,2.0
88,Other,10,2.3974358974358974
88,Other,11,1.5636363636363637
88,Other,12,1.3392857142857142
88,Respiratory Issues,1,8.279569892473118
88,Respiratory Issues,2,2.140625
88,Respiratory Issues,3,2.0142857142857142
88,Respiratory Issues,4,2.08955223880597
88,Respiratory Issues,5,1.8676470588235294
88,Respiratory Issues,6,2.182926829268293
88,Respiratory Issues,7,2.275
88,Respiratory Issues,8,2.0135135135135136
88,Respiratory Issues,9,2.0140845070422535
88,Respiratory Issues,10,2.3424657534246576
88,Respiratory Issues,11,7.855555555555555
88,Respiratory Issues,12,7.946236559139785
88,Skin Problems,1,1.4807692307692308
88,Skin Problems,2,2.0416666666666665
88,Skin Problems,3,1.6
88,Skin Problems,4,1.859375
88,Skin Problems,5,1.6764705882352942
88,Skin Problems,6,1.9736842105263157
88,Skin Problems,7,1.96
88,Skin Problems,8,2.272727272727273
88,Skin Problems,9,2.2051282051282053
88,Skin Problems,10,2.3866666666666667
88,Skin Problems,11,1.7547169811320755
88,Skin Problems,12,1.5555555555555556
88,Stomach Issues,1,1.7666666666666666
88,Stomach Issues,2,2.373134328358209
88,Stomach Issues,3,6.076923076923077
88,Stomach Issues,4,6.0
88,Stomach Issues,5,6.150537634408602
88,Stomach Issues,6,4.466666666666667
88,Stomach Issues,7,4.3076923076923075
88,Stomach Issues,8,4.516483516483516
88,Stomach Issues,9,4.551724137931035
88,Stomach Issues,10,2.0641025641025643
88,Stomach Issues,11,1.6428571428571428
88,Stomach Issues,12,1.3818181818181818
89,Cold/Cough,1,8.053763440860216
89,Cold/Cough,2,2.4714285714285715
89,Cold/Cough,3,1.8103448275862069
89,Cold/Cough,4,2.096774193548387
89,Cold/Cough,5,2.0344827586206895
89,Cold/Cough,6,2.1025641025641026
89,Cold/Cough,7,2.5
89,Cold/Cough,8,2.2
89,Cold/Cough,9,1.8289473684210527
89,Cold/Cough,10,2.1298701298701297
89,Cold/Cough,11,7.7555555555555555
89,Cold/Cough,12,7.451612903225806
89,Diabetes,1,1.1764705882352942
89,Diabetes,2,1.530612244897959
89,Diabetes,3,1.4042553191489362
89,Diabetes,4,1.4102564102564104
89,Diabetes,5,1.3111111111111111
89,Diabetes,6,1.360655737704918
89,Diabetes,7,1.64
89,Diabetes,8,1.4310344827586208
89,Diabetes,9,1.5789473684210527
89,Diabetes,10,1.6734693877551021
89,Diabetes,11,1.1538461538461537
89,Diabetes,12,1.25
89,Eye Problems,1,1.5185185185185186
89,Eye Problems,2,2.2
89,Eye Problems,3,1.7941176470588236
89,Eye Problems,4,1.8484848484848484
89,Eye Problems,5,1.6615384615384616
89,Eye Problems,6,2.157142857142857
89,Eye Problems,7,2.048780487804878
89,Eye Problems,8,2.2535211267605635
89,Eye Problems,9,2.151898734177215
89,Eye Problems,10,2.210526315789474
89,Eye Problems,11,1.6037735849056605
89,Eye Problems,12,1.6545454545454545
89,Fever,1,1.6666666666666667
89,Fever,2,2.5970149253731343
89,Fever,3,1.625
89,Fever,4,1.59375
89,Fever,5,1.5945945945945945
89,Fever,6,10.644444444444444
89,Fever,7,13.728260869565217
89,Fever,8,14.130434782608695
89,Fever,9,11.122222222222222
89,Fever,10,2.25
89,Fever,11,1.4035087719298245
89,Fever,12,1.576271186440678
89,Hypertension,1,1.125
89,Hypertension,2,1.5
89,Hypertension,3,1.2653061224489797
89,Hypertension,4,1.2702702702702702
89,Hypertension,5,1.3404255319148937
89,Hypertension,6,1.5384615384615385
89,Hypertension,7,1.509433962264151
89,Hypertension,8,1.7962962962962963
89,Hypertension,9,1.4736842105263157
89,Hypertension,10,1.5245901639344261
89,Hypertension,11,1.3103448275862069
89,Hypertension,12,1.1875
89,Joint Pain,1,1.462962962962963
89,Joint Pain,2,2.2567567567567566
89,Joint Pain,3,1.7846153846153847
89,Joint Pain,4,1.65625
